, time_stamp (sec),ene,modi_ene
198,42.73258514,168.0,286.0
199,43.02814039,266.0,452.0
200,43.24859513,326.0,554.0
201,43.39150782,145.0,246.0
202,43.48622734,100.0,170.0
203,43.60217542,244.0,415.0
204,44.57824821,90.0,153.0
205,44.80602597,116.0,197.0
206,44.90691382,240.0,408.0
207,45.33716036,182.0,309.0
208,45.49996496,55.0,94.0
209,45.66861371,130.0,221.0
210,45.69960827,119.0,202.0
211,45.87856261,76.0,129.0
212,46.11684,125.0,212.0
213,46.16021096,602.0,1023.0
214,46.21100943,66.0,112.0
215,46.60061971,111.0,189.0
216,47.20901552,85.0,144.0
217,47.43924445,85.0,144.0
218,47.58875641,72.0,122.0
219,47.69094202,57.0,97.0
220,47.96771189,61.0,104.0
221,48.42844046,74.0,126.0
222,48.43642566,66.0,112.0
223,48.52382672,62.0,105.0
224,48.88836301,112.0,190.0
225,48.99719738,195.0,332.0
226,49.01329823,220.0,374.0
227,49.06597469,53.0,90.0
228,49.14216026,91.0,155.0
229,49.24137484,105.0,178.0
230,49.59462037,118.0,201.0
231,49.89188668,74.0,126.0
232,50.25706847,113.0,192.0
233,50.36734664,157.0,267.0
234,50.40749136,91.0,155.0
235,50.8619437,93.0,158.0
236,51.04008691,71.0,121.0
237,51.52864097,64.0,109.0
238,51.72125135,656.0,1115.0
239,52.03130848,155.0,264.0
240,52.04835031,108.0,184.0
241,52.07426191,104.0,177.0
242,52.23774399,433.0,736.0
243,52.30617282,50.0,85.0
244,53.12733824,705.0,1198.0
245,53.30101938,331.0,563.0
246,53.57604967,46.0,78.0
247,53.62442355,128.0,218.0
248,53.6368283,199.0,338.0
249,53.75076002,51.0,87.0
250,53.81034778,103.0,175.0
251,53.81447373,560.0,952.0
252,53.96457619,76.0,129.0
253,53.96473338,453.0,770.0
254,54.04987595,357.0,607.0
255,54.20004198,111.0,189.0
256,54.31182244,93.0,158.0
257,54.43413221,186.0,316.0
258,54.57068539,73.0,124.0
259,54.73185817,69.0,117.0
260,54.93764625,109.0,185.0
261,54.93823934,88.0,150.0
262,55.11246532,164.0,279.0
263,55.54781724,285.0,484.0
264,55.767581,68.0,116.0
265,55.80747025,56.0,95.0
266,56.1363308,261.0,444.0
267,56.28781968,55.0,94.0
268,56.65922507,133.0,226.0
269,56.82873998,46.0,78.0
270,57.03032392,108.0,184.0
271,57.05167745,102.0,173.0
272,57.30371537,84.0,143.0
273,57.42729425,99.0,168.0
274,57.93827511,99.0,168.0
275,58.56017237,90.0,153.0
276,58.62914523,214.0,364.0
277,58.64344148,372.0,632.0
278,58.73576408,102.0,173.0
279,58.77631901,265.0,450.0
280,58.81452035,81.0,138.0
281,58.8354805,66.0,112.0
282,59.20125429,155.0,264.0
283,59.24964382,53.0,90.0
284,59.43377706,809.0,1375.0
285,59.46597465,170.0,289.0
286,59.65743554,57.0,97.0
287,59.71475041,96.0,163.0
288,59.77687359,71.0,121.0
289,59.82015053,119.0,202.0
290,59.96948907,379.0,644.0
291,60.21076406,364.0,619.0
292,60.48803033,128.0,218.0
293,61.04074111,87.0,148.0
294,61.23465058,265.0,450.0
295,61.35453607,66.0,112.0
296,61.70334277,180.0,306.0
297,61.76888998,240.0,408.0
298,62.22842254,68.0,116.0
299,62.44347606,150.0,255.0
300,62.45438607,187.0,318.0
301,62.70891566,178.0,303.0
302,62.84484122,74.0,126.0
303,62.89766485,83.0,141.0
304,62.96548534,71.0,121.0
305,63.25672717,299.0,508.0
306,63.88010277,41.0,70.0
307,63.95667866,91.0,155.0
308,64.20404425,143.0,243.0
309,64.25405596,398.0,677.0
310,64.52666822,61.0,104.0
311,64.59595572,151.0,257.0
312,65.13886004,293.0,498.0
313,65.18193886,50.0,85.0
314,65.5374505,206.0,350.0
315,65.88007382,107.0,182.0
316,65.9327928,460.0,782.0
317,66.15887726,558.0,949.0
318,66.17859359,236.0,401.0
319,67.14069149,132.0,224.0
320,67.1807272,189.0,321.0
321,67.33586985,281.0,478.0
