, time_stamp (sec),ene,modi_ene
198,27.16743092,61.0,104.0
199,27.20722789,107.0,182.0
200,27.26958332,86.0,146.0
201,27.36349249,90.0,153.0
202,27.36516966,194.0,330.0
203,27.36755285,82.0,139.0
204,27.75155932,89.0,151.0
205,27.76684108,48.0,82.0
206,27.8677967,362.0,615.0
207,27.9450087,170.0,289.0
208,28.01074054,107.0,182.0
209,28.6149307,53.0,90.0
210,28.70297904,97.0,165.0
211,29.20846456,527.0,896.0
212,29.3668625,204.0,347.0
213,29.75208773,60.0,102.0
214,29.94801239,87.0,148.0
215,30.23796511,198.0,337.0
216,30.28018094,203.0,345.0
217,30.34777786,78.0,133.0
218,30.51480925,90.0,153.0
219,30.57360949,144.0,245.0
220,30.66992467,98.0,167.0
221,30.78761642,75.0,128.0
222,31.18402522,175.0,298.0
223,31.18773673,350.0,595.0
224,31.22552942,148.0,252.0
225,31.24214895,95.0,162.0
226,31.26952544,47.0,80.0
227,31.29705067,90.0,153.0
228,31.42349943,454.0,772.0
229,31.45206009,115.0,196.0
230,32.03576552,63.0,107.0
231,32.12264807,375.0,638.0
232,32.43348625,471.0,801.0
233,32.67614668,448.0,762.0
234,32.79870753,46.0,78.0
235,32.82147441,86.0,146.0
236,32.88717568,85.0,144.0
237,33.36187289,138.0,235.0
238,33.36597709,130.0,221.0
239,33.83093098,91.0,155.0
240,33.86513979,249.0,423.0
241,34.18146152,99.0,168.0
242,34.18191858,86.0,146.0
243,34.18710742,100.0,170.0
244,34.20644311,54.0,92.0
245,34.20713429,576.0,979.0
246,34.23734319,175.0,298.0
247,34.28983328,97.0,165.0
248,34.50320172,95.0,162.0
249,34.52837117,45.0,76.0
250,34.58572624,113.0,192.0
251,34.59587077,55.0,94.0
252,34.6635013,64.0,109.0
253,34.85438105,159.0,270.0
254,34.86920209,385.0,654.0
255,34.92632097,55.0,94.0
256,35.21574028,296.0,503.0
257,35.26567701,76.0,129.0
258,35.57179559,52.0,88.0
259,35.57281385,218.0,371.0
260,35.78953308,97.0,165.0
261,35.88513316,128.0,218.0
262,35.9009324,96.0,163.0
263,36.05885126,91.0,155.0
264,36.22687652,56.0,95.0
265,36.31844602,138.0,235.0
266,36.75801916,42.0,71.0
267,37.1352319,255.0,434.0
268,37.22978966,58.0,99.0
269,37.44595186,377.0,641.0
270,37.66895012,57.0,97.0
271,37.7900851,66.0,112.0
272,37.82885928,76.0,129.0
273,37.9245386,189.0,321.0
274,37.94165363,159.0,270.0
275,38.13027693,584.0,993.0
276,38.18652397,156.0,265.0
277,38.24863775,59.0,100.0
278,38.30296081,55.0,94.0
279,38.50167479,100.0,170.0
280,38.78357002,435.0,740.0
281,38.87100996,331.0,563.0
282,39.06281584,86.0,146.0
283,39.11653587,98.0,167.0
284,39.23722207,127.0,216.0
285,39.29998787,103.0,175.0
286,39.46369655,482.0,819.0
287,39.66256803,109.0,185.0
288,39.68961221,361.0,614.0
289,39.71411652,82.0,139.0
290,39.8710473,76.0,129.0
291,40.1186783,72.0,122.0
292,40.14394461,248.0,422.0
293,40.42075899,67.0,114.0
294,40.57709384,88.0,150.0
295,40.59306354,564.0,959.0
296,40.65149761,109.0,185.0
297,40.66177864,142.0,241.0
298,40.7058089,62.0,105.0
299,40.75860718,71.0,121.0
300,41.10674461,56.0,95.0
301,41.15104834,82.0,139.0
302,41.1913114,128.0,218.0
303,41.26845355,130.0,221.0
304,41.38486524,156.0,265.0
305,41.51415527,126.0,214.0
306,41.6315849,158.0,269.0
307,41.68406428,81.0,138.0
308,41.79115606,95.0,162.0
309,42.06804011,62.0,105.0
310,42.2761523,137.0,233.0
311,42.30695465,133.0,226.0
312,42.35798266,100.0,170.0
313,42.41379777,264.0,449.0
314,42.55743565,49.0,83.0
315,42.67856302,68.0,116.0
316,42.83597576,113.0,192.0
317,42.92530538,75.0,128.0
318,43.16349043,131.0,223.0
319,43.32976608,93.0,158.0
320,43.38049928,43.0,73.0
321,43.44247585,198.0,337.0
322,43.53973312,400.0,680.0
323,43.61046461,68.0,116.0
324,43.61173076,264.0,449.0
325,43.79262043,591.0,1005.0
326,43.88301668,262.0,445.0
327,44.01880643,1080.0,1836.0
328,44.18245632,267.0,454.0
329,44.2222013,81.0,138.0
330,44.28388547,461.0,784.0
331,44.45198671,384.0,653.0
332,44.47605458,56.0,95.0
333,44.61653662,598.0,1017.0
334,44.64212764,136.0,231.0
335,44.65579144,68.0,116.0
336,44.69914832,141.0,240.0
337,44.82625991,51.0,87.0
338,45.09314964,143.0,243.0
339,45.15725395,51.0,87.0
340,45.23524323,261.0,444.0
341,45.45098495,82.0,139.0
342,45.60937299,59.0,100.0
343,45.70546615,533.0,906.0
344,45.89135148,50.0,85.0
345,45.91475225,87.0,148.0
346,46.12672086,108.0,184.0
347,46.25848984,129.0,219.0
348,46.37844663,189.0,321.0
349,46.38052015,105.0,178.0
350,46.44177926,191.0,325.0
351,46.46087006,84.0,143.0
352,46.64769056,43.0,73.0
353,47.21054214,354.0,602.0
354,47.30845006,94.0,160.0
355,47.39997119,66.0,112.0
356,47.48804303,301.0,512.0
357,47.62174298,117.0,199.0
358,47.91485523,70.0,119.0
359,48.01550732,129.0,219.0
360,48.05301263,348.0,592.0
361,48.50010474,100.0,170.0
362,48.518784,48.0,82.0
363,48.61992346,60.0,102.0
364,48.89696349,109.0,185.0
365,48.93898654,54.0,92.0
366,49.12343899,738.0,1255.0
367,49.12532919,47.0,80.0
368,49.20140906,178.0,303.0
369,49.25763664,280.0,476.0
370,49.30026708,143.0,243.0
371,49.30570507,135.0,230.0
372,49.43584666,160.0,272.0
373,49.55275751,62.0,105.0
374,49.58242752,558.0,949.0
375,49.77703766,78.0,133.0
376,49.93874265,124.0,211.0
377,50.04171164,92.0,156.0
378,50.42982322,123.0,209.0
379,50.50622253,87.0,148.0
380,50.68254604,81.0,138.0
381,50.92146416,65.0,110.0
382,50.98933228,210.0,357.0
383,51.00701894,456.0,775.0
384,51.18515983,52.0,88.0
385,51.51265809,263.0,447.0
386,51.52343076,60.0,102.0
387,51.53320019,84.0,143.0
388,51.63129696,103.0,175.0
389,51.70893021,60.0,102.0
390,51.72844148,199.0,338.0
391,51.81444359,85.0,144.0
392,52.1841224,140.0,238.0
393,52.18929949,262.0,445.0
394,52.2699375,130.0,221.0
395,52.32239135,165.0,280.0
396,52.37133402,156.0,265.0
397,52.46180483,105.0,178.0
398,52.47883232,120.0,204.0
399,52.57743122,665.0,1130.0
400,52.59368916,91.0,155.0
401,52.62345603,206.0,350.0
402,52.66243872,49.0,83.0
403,52.69064956,468.0,796.0
404,52.7016352,85.0,144.0
405,52.81058505,204.0,347.0
406,52.81349389,139.0,236.0
407,52.93171348,70.0,119.0
408,52.93208205,142.0,241.0
409,53.26143691,523.0,889.0
