, time_stamp (sec),ene,modi_ene
198,17.62942555,234.0,474.0
199,17.7945017,157.0,318.0
200,17.92078532,130.0,263.0
201,17.93273845,390.0,790.0
202,17.98177564,162.0,328.0
203,18.14800462,68.0,138.0
204,18.2695576,315.0,638.0
205,18.42162781,178.0,360.0
206,18.50805702,75.0,152.0
207,18.50913851,146.0,296.0
208,18.51336346,152.0,308.0
209,18.61833881,204.0,413.0
210,18.66888479,62.0,126.0
211,18.68003197,128.0,259.0
212,18.69369918,136.0,275.0
213,18.7630506,257.0,520.0
214,18.87833474,163.0,330.0
215,18.95754096,145.0,294.0
216,19.04303245,312.0,632.0
217,19.25779469,187.0,379.0
218,19.26449426,151.0,306.0
219,19.33865046,102.0,206.0
220,19.41330453,42.0,85.0
221,19.51678244,317.0,642.0
222,19.65113627,166.0,336.0
223,19.74268905,89.0,180.0
224,19.75911195,78.0,158.0
225,19.7813833,331.0,670.0
226,19.87174347,165.0,334.0
227,19.92470305,400.0,810.0
228,19.96291494,84.0,170.0
229,19.99508934,205.0,415.0
230,20.10383754,78.0,158.0
231,20.3272176,262.0,530.0
232,20.48102089,195.0,395.0
233,20.61654091,237.0,480.0
234,20.78207839,154.0,312.0
235,20.88060764,66.0,134.0
236,20.91562434,39.0,79.0
237,21.02749127,60.0,121.0
238,21.07863408,345.0,698.0
239,21.10882903,198.0,401.0
240,21.26207245,66.0,134.0
241,21.30295877,185.0,375.0
242,21.33854539,56.0,113.0
243,21.45568946,73.0,148.0
244,21.58424131,278.0,563.0
245,21.79379706,106.0,215.0
246,21.84087941,130.0,263.0
247,21.84343903,106.0,215.0
248,21.99830564,177.0,358.0
249,22.15507628,78.0,158.0
250,22.1591024,224.0,453.0
251,22.23454427,101.0,204.0
252,22.28527947,83.0,168.0
253,22.44687694,98.0,198.0
254,22.47179182,226.0,458.0
255,22.47268174,64.0,130.0
256,22.56087764,173.0,350.0
257,22.70691129,335.0,678.0
258,22.93738564,149.0,302.0
259,22.94627254,47.0,95.0
260,22.95771478,107.0,217.0
261,23.09041982,111.0,225.0
262,23.11621194,152.0,308.0
263,23.13238508,341.0,690.0
264,23.23148528,161.0,326.0
265,23.29807441,151.0,306.0
266,23.41141489,233.0,472.0
267,23.42493371,151.0,306.0
268,23.48738267,120.0,243.0
269,23.60069201,117.0,237.0
270,23.60366065,177.0,358.0
271,23.65153748,253.0,512.0
272,23.72303769,79.0,160.0
273,23.86653977,95.0,192.0
274,23.96000755,177.0,358.0
275,24.04003122,340.0,688.0
276,24.05584124,50.0,101.0
277,24.1185717,208.0,421.0
278,24.15067423,62.0,126.0
279,24.23787998,83.0,168.0
280,24.3323234,365.0,739.0
281,24.39562198,106.0,215.0
282,24.49206667,160.0,324.0
283,24.49342492,310.0,628.0
284,24.65197055,127.0,257.0
285,24.67556213,72.0,146.0
286,24.7766715,319.0,646.0
287,24.82747422,129.0,261.0
288,24.88742188,73.0,148.0
289,24.97655611,50.0,101.0
290,24.98883441,115.0,233.0
291,25.07941923,95.0,192.0
292,25.09587822,101.0,204.0
293,25.1375653,69.0,140.0
294,25.13908701,112.0,227.0
295,25.15665491,148.0,300.0
296,25.243822,41.0,83.0
297,25.28770218,109.0,221.0
298,25.32409758,141.0,285.0
299,25.72995504,358.0,725.0
300,25.74823588,158.0,320.0
301,25.86283909,87.0,176.0
302,25.93838096,143.0,289.0
303,25.96719,115.0,233.0
304,26.11815109,109.0,221.0
305,26.15180342,53.0,107.0
306,26.34414321,355.0,719.0
307,26.6383758,81.0,164.0
308,26.65844178,369.0,747.0
309,26.66026722,173.0,350.0
310,26.68618088,127.0,257.0
311,26.69518872,67.0,136.0
312,26.70864255,227.0,460.0
313,26.80046195,483.0,978.0
314,26.81756809,76.0,154.0
315,26.83827009,62.0,126.0
316,26.8903498,88.0,178.0
317,26.91534211,67.0,136.0
318,26.95083213,94.0,190.0
319,27.08885005,171.0,346.0
320,27.09712578,129.0,261.0
321,27.1126795,47.0,95.0
322,27.14033147,271.0,549.0
323,27.21250805,275.0,557.0
324,27.24109842,279.0,565.0
325,27.25739967,331.0,670.0
326,27.26503171,69.0,140.0
327,27.28472987,351.0,711.0
328,27.38201352,151.0,306.0
329,27.42306637,102.0,206.0
330,27.43163092,109.0,221.0
331,27.69830615,626.0,1267.0
332,27.80060832,266.0,539.0
333,27.8568928,220.0,445.0
334,27.95394543,71.0,144.0
335,28.17445704,139.0,281.0
336,28.24544004,251.0,508.0
337,28.29357173,261.0,528.0
338,28.3211349,199.0,403.0
339,28.39496563,119.0,241.0
340,28.41478145,90.0,182.0
341,28.44503233,244.0,494.0
342,28.48090264,109.0,221.0
343,28.50281181,123.0,249.0
344,28.59119201,124.0,251.0
345,28.67206616,67.0,136.0
346,28.85437561,190.0,385.0
347,28.9979476,61.0,123.0
348,29.14030634,103.0,209.0
349,29.1460922,136.0,275.0
350,29.20077227,116.0,235.0
351,29.21536613,97.0,196.0
352,29.25447808,406.0,822.0
353,29.33672743,154.0,312.0
354,29.36608179,278.0,563.0
355,29.39678589,92.0,186.0
356,29.398143,60.0,121.0
357,29.50774572,92.0,186.0
358,29.6501448,101.0,204.0
359,29.70573202,154.0,312.0
360,29.75355771,62.0,126.0
361,29.80655288,143.0,289.0
362,29.87433959,132.0,267.0
363,30.04972177,75.0,152.0
364,30.08848953,140.0,283.0
365,30.14856068,242.0,490.0
366,30.15617101,81.0,164.0
367,30.22820047,157.0,318.0
368,30.4183317,230.0,466.0
369,30.65961762,64.0,130.0
370,30.70610131,219.0,443.0
371,30.73693194,80.0,162.0
372,30.86991227,168.0,340.0
373,30.91042618,48.0,97.0
374,30.98474615,182.0,368.0
375,31.12318978,170.0,344.0
376,31.18869871,86.0,174.0
377,31.18955628,285.0,577.0
378,31.27782586,144.0,292.0
379,31.28661262,537.0,1087.0
380,31.54169524,329.0,666.0
381,31.56762644,180.0,364.0
382,31.57001815,118.0,239.0
383,31.67291969,364.0,737.0
384,31.7541084,90.0,182.0
385,31.940248,175.0,354.0
386,32.08580791,194.0,393.0
387,32.15563653,114.0,231.0
388,32.19089923,112.0,227.0
389,32.25720244,124.0,251.0
390,32.36660005,239.0,484.0
391,32.42972782,118.0,239.0
392,32.44643136,396.0,802.0
393,32.62649998,54.0,109.0
394,32.79605356,59.0,119.0
395,32.90455515,191.0,387.0
396,32.91299818,169.0,342.0
397,32.99094018,117.0,237.0
398,33.01678423,103.0,209.0
399,33.02885014,125.0,253.0
400,33.15778995,87.0,176.0
401,33.25018608,210.0,425.0
402,33.27926039,166.0,336.0
403,33.322565,69.0,140.0
404,33.67701085,215.0,435.0
405,33.76464245,233.0,472.0
406,33.77317011,325.0,658.0
407,33.81841236,45.0,91.0
408,33.8528788,249.0,504.0
409,33.87010515,77.0,156.0
410,34.04862059,86.0,174.0
411,34.06505058,81.0,164.0
412,34.11061048,120.0,243.0
413,34.56039014,372.0,753.0
414,34.59094261,177.0,358.0
415,34.62355959,180.0,364.0
416,34.63964131,64.0,130.0
417,34.66251421,94.0,190.0
418,34.6711613,41.0,83.0
419,34.74016623,124.0,251.0
420,34.7763648,342.0,692.0
421,34.86260793,186.0,377.0
422,35.07663869,165.0,334.0
423,35.08372429,57.0,115.0
424,35.18459956,76.0,154.0
425,35.22939802,59.0,119.0
426,35.31707357,562.0,1138.0
427,35.48136817,233.0,472.0
428,35.66779476,118.0,239.0
429,35.67538428,760.0,1539.0
430,36.00247079,193.0,391.0
431,36.07326179,116.0,235.0
432,36.23588907,74.0,150.0
433,36.42203693,158.0,320.0
434,36.43368885,251.0,508.0
435,36.45955262,89.0,180.0
436,36.62116127,116.0,235.0
437,36.62352259,69.0,140.0
438,36.64134221,415.0,840.0
439,36.70504464,172.0,348.0
440,36.78320281,91.0,184.0
441,36.87156114,219.0,443.0
442,36.91222851,67.0,136.0
443,37.00067391,76.0,154.0
444,37.04547794,264.0,534.0
445,37.17854654,165.0,334.0
446,37.23293271,113.0,229.0
447,37.26150793,613.0,1241.0
448,37.26623574,186.0,377.0
449,37.33610537,259.0,524.0
450,37.38892559,115.0,233.0
451,37.50604847,86.0,174.0
452,37.51760398,199.0,403.0
453,37.56984415,47.0,95.0
454,37.60089423,342.0,692.0
455,37.60650951,56.0,113.0
456,37.70943047,85.0,172.0
457,37.71427375,150.0,304.0
458,37.84433865,136.0,275.0
459,37.86065679,115.0,233.0
460,37.95282578,102.0,206.0
461,37.99550181,125.0,253.0
462,38.06656188,92.0,186.0
463,38.24868842,116.0,235.0
464,38.24928872,145.0,294.0
465,38.56102068,265.0,536.0
466,38.6418771,55.0,111.0
467,38.71387122,92.0,186.0
468,38.84931743,81.0,164.0
469,38.98702491,158.0,320.0
470,39.01996868,109.0,221.0
471,39.08281033,54.0,109.0
472,39.1336812,300.0,607.0
473,39.22829536,58.0,117.0
474,39.28240758,98.0,198.0
475,39.34755516,65.0,132.0
476,39.41462128,364.0,737.0
477,39.54178814,127.0,257.0
478,39.64838564,292.0,591.0
479,39.81569232,330.0,668.0
480,39.87907768,100.0,202.0
481,39.96995594,98.0,198.0
482,40.03393918,150.0,304.0
483,40.10909146,239.0,484.0
484,40.27055979,99.0,200.0
485,40.74302756,110.0,223.0
486,40.76545342,98.0,198.0
