, time_stamp (sec),ene,modi_ene
0,0.02845806,75.0,128.0
1,0.18122705,159.0,270.0
2,0.45066052,142.0,241.0
3,0.55424502,350.0,595.0
4,0.78796762,412.0,700.0
5,0.96106975,96.0,163.0
6,1.04488046,201.0,342.0
7,1.05462874,71.0,121.0
8,1.09592162,125.0,212.0
9,1.439262,52.0,88.0
10,1.62381061,82.0,139.0
11,1.64482253,57.0,97.0
12,1.82673954,105.0,178.0
13,2.09918308,67.0,114.0
14,2.71460302,64.0,109.0
15,3.58970874,81.0,138.0
16,3.83634779,95.0,162.0
17,3.89566036,65.0,110.0
18,3.91947318,76.0,129.0
19,3.92569628,195.0,332.0
20,3.99625222,110.0,187.0
21,4.02327237,462.0,785.0
22,4.03891376,83.0,141.0
23,5.01907732,98.0,167.0
24,5.70357264,116.0,197.0
25,6.00185467,181.0,308.0
26,6.13949623,106.0,180.0
27,6.23135795,49.0,83.0
28,6.32484991,107.0,182.0
29,6.56109645,86.0,146.0
30,6.5702622,75.0,128.0
31,6.57630876,116.0,197.0
32,6.77263547,116.0,197.0
33,6.93783753,175.0,298.0
34,7.31124068,87.0,148.0
35,7.38667673,78.0,133.0
36,7.39815263,159.0,270.0
37,7.43016824,354.0,602.0
38,7.59239771,139.0,236.0
39,7.73029425,75.0,128.0
40,7.86431465,151.0,257.0
41,8.09430028,267.0,454.0
42,8.19512546,77.0,131.0
43,8.81102476,72.0,122.0
44,8.90153994,146.0,248.0
45,9.42636015,66.0,112.0
46,9.58163836,105.0,178.0
47,9.87500614,59.0,100.0
48,10.2013625,162.0,275.0
49,10.26596787,114.0,194.0
50,10.37175804,223.0,379.0
51,10.43850597,81.0,138.0
52,10.68584204,45.0,76.0
53,10.86733339,147.0,250.0
54,10.87645802,271.0,461.0
55,11.23707691,188.0,320.0
56,11.38310616,144.0,245.0
57,11.40385935,127.0,216.0
58,11.42133524,154.0,262.0
59,11.75202225,46.0,78.0
60,11.876535,99.0,168.0
61,12.1548481,96.0,163.0
62,12.30692572,116.0,197.0
63,12.32470062,82.0,139.0
64,12.3486675,352.0,598.0
65,12.57501627,59.0,100.0
66,12.61231261,93.0,158.0
67,12.65532124,59.0,100.0
68,12.75958339,127.0,216.0
69,12.99034691,53.0,90.0
70,13.27889142,70.0,119.0
71,13.38864164,320.0,544.0
72,13.43394543,91.0,155.0
73,13.61164258,173.0,294.0
74,13.7634228,130.0,221.0
75,13.92773922,131.0,223.0
76,14.04041193,54.0,92.0
77,14.73523985,43.0,73.0
78,14.84667417,104.0,177.0
79,15.16214243,456.0,775.0
80,15.37332522,95.0,162.0
81,15.44004901,222.0,377.0
82,15.58605304,173.0,294.0
83,15.73413473,117.0,199.0
84,15.93748131,82.0,139.0
85,16.07923234,128.0,218.0
86,16.47146913,60.0,102.0
87,16.91356789,276.0,469.0
88,17.32469339,56.0,95.0
89,17.35351458,119.0,202.0
90,17.40668086,78.0,133.0
91,17.46961106,58.0,99.0
92,17.55547831,55.0,94.0
93,17.63784299,124.0,211.0
94,18.38712228,77.0,131.0
95,18.83585138,74.0,126.0
96,19.08340246,64.0,109.0
97,19.3133319,209.0,355.0
98,19.38086509,73.0,124.0
99,19.4753694,80.0,136.0
100,19.59343279,59.0,100.0
101,19.6856545,179.0,304.0
102,19.96599263,81.0,138.0
103,20.18209667,344.0,585.0
104,20.69819405,63.0,107.0
105,20.78981824,187.0,318.0
106,21.05692403,93.0,158.0
107,21.07772877,232.0,394.0
108,21.17634971,104.0,177.0
109,21.54820895,109.0,185.0
110,21.74765288,241.0,410.0
111,22.04482866,127.0,216.0
112,22.04598126,51.0,87.0
113,22.28667999,98.0,167.0
114,22.33856629,165.0,280.0
115,22.97263926,130.0,221.0
116,23.27183667,394.0,670.0
117,23.34578195,183.0,311.0
118,23.87596214,76.0,129.0
119,23.97259595,38.0,65.0
120,24.00215438,45.0,76.0
121,24.04254053,241.0,410.0
122,24.34852222,59.0,100.0
123,24.39066325,118.0,201.0
124,24.50267164,117.0,199.0
125,24.61777436,282.0,479.0
126,25.0004764,119.0,202.0
127,25.06760625,108.0,184.0
128,25.0680808,82.0,139.0
129,25.3667082,139.0,236.0
130,25.41334843,85.0,144.0
131,25.75970029,109.0,185.0
132,25.95460218,85.0,144.0
133,26.41173149,152.0,258.0
134,26.5625435,597.0,1015.0
135,26.64963161,80.0,136.0
136,26.83870783,878.0,1493.0
137,26.97897983,294.0,500.0
138,27.65168154,662.0,1125.0
139,27.6520015,518.0,881.0
140,27.73078139,88.0,150.0
141,28.11575104,160.0,272.0
142,28.55138243,384.0,653.0
143,28.76741785,76.0,129.0
144,29.1148271,121.0,206.0
145,29.13931564,162.0,275.0
146,29.32985666,72.0,122.0
147,29.40494029,126.0,214.0
148,29.41908525,90.0,153.0
149,29.91693804,86.0,146.0
150,30.05382462,83.0,141.0
151,30.45022509,56.0,95.0
152,30.49434812,70.0,119.0
153,30.58123251,78.0,133.0
154,30.69451002,60.0,102.0
155,30.71394612,69.0,117.0
156,31.12288399,94.0,160.0
157,31.25387411,87.0,148.0
158,31.26414861,122.0,207.0
159,31.98468525,185.0,314.0
160,31.99545834,559.0,950.0
161,32.43675376,123.0,209.0
162,32.59631692,49.0,83.0
163,32.75664908,67.0,114.0
164,32.76239122,101.0,172.0
165,32.78980309,96.0,163.0
166,32.88444545,103.0,175.0
167,32.89581703,59.0,100.0
168,32.9821802,59.0,100.0
169,33.19393004,111.0,189.0
170,33.33230054,78.0,133.0
171,33.52086037,88.0,150.0
172,33.55789977,71.0,121.0
173,33.88618131,169.0,287.0
174,33.92577447,72.0,122.0
175,34.16771646,57.0,97.0
176,34.63971678,67.0,114.0
177,34.66569957,80.0,136.0
178,34.70237123,61.0,104.0
179,34.71447584,36.0,61.0
180,35.189885,66.0,112.0
181,35.2197982,58.0,99.0
182,35.73099722,313.0,532.0
183,35.84120353,196.0,333.0
184,35.93401805,105.0,178.0
185,36.0261283,217.0,369.0
186,36.29852936,62.0,105.0
187,36.47132266,56.0,95.0
188,36.82107991,99.0,168.0
189,36.85033864,81.0,138.0
190,36.92657909,476.0,809.0
191,37.05579323,89.0,151.0
192,37.08969186,289.0,491.0
193,37.12389337,497.0,845.0
194,37.12499656,285.0,484.0
195,37.19513421,347.0,590.0
196,37.22173138,65.0,110.0
197,37.29832467,93.0,158.0
198,37.51425402,176.0,299.0
199,37.60315939,162.0,275.0
200,37.95769712,149.0,253.0
201,38.00205178,90.0,153.0
202,38.73930743,59.0,100.0
203,39.02439629,93.0,158.0
204,39.19909401,90.0,153.0
205,39.21435106,255.0,434.0
206,39.3471979,380.0,646.0
207,39.7058345,114.0,194.0
208,39.77046174,61.0,104.0
209,39.81615643,161.0,274.0
210,40.03134923,449.0,763.0
211,40.17962438,236.0,401.0
212,40.20662208,417.0,709.0
213,40.23709421,72.0,122.0
214,40.28276202,48.0,82.0
215,40.29794756,161.0,274.0
216,40.55526931,459.0,780.0
217,40.6012555,64.0,109.0
218,41.05880543,665.0,1130.0
219,41.21043521,94.0,160.0
220,41.54373126,385.0,654.0
221,41.63262179,138.0,235.0
222,42.20127958,104.0,177.0
223,42.43199405,114.0,194.0
224,42.92404112,419.0,712.0
225,43.20550355,764.0,1299.0
226,43.69531716,73.0,124.0
227,43.86520312,133.0,226.0
228,44.32315518,87.0,148.0
229,44.42604722,506.0,860.0
230,44.47860669,48.0,82.0
231,44.73089219,120.0,204.0
232,44.9369878,81.0,138.0
233,45.29800869,101.0,172.0
234,45.39022557,170.0,289.0
235,45.62302506,115.0,196.0
236,45.64339118,310.0,527.0
237,46.14606629,84.0,143.0
238,46.18734276,215.0,366.0
239,46.241477,70.0,119.0
240,46.78798634,115.0,196.0
241,46.95851168,89.0,151.0
242,47.44516364,260.0,442.0
243,47.93633584,246.0,418.0
244,48.22692493,63.0,107.0
245,48.36458167,64.0,109.0
246,48.608378,109.0,185.0
247,49.00638316,214.0,364.0
248,49.2177262,108.0,184.0
249,49.24746953,66.0,112.0
250,49.63336986,74.0,126.0
251,49.79362122,65.0,110.0
252,50.28476811,224.0,381.0
253,51.13596807,70.0,119.0
254,51.23491893,58.0,99.0
255,51.47533979,408.0,694.0
256,51.52620656,56.0,95.0
257,51.75496681,100.0,170.0
258,52.20137171,57.0,97.0
259,52.23939533,109.0,185.0
260,52.43568109,583.0,991.0
261,52.61968984,96.0,163.0
262,52.7075782,375.0,638.0
263,53.25523961,197.0,335.0
264,53.27544508,157.0,267.0
265,53.29101979,133.0,226.0
266,53.66998844,322.0,547.0
267,53.95273467,77.0,131.0
268,54.6716879,224.0,381.0
269,54.67413972,201.0,342.0
270,54.89237285,85.0,144.0
271,55.25227768,297.0,505.0
272,55.49351676,60.0,102.0
273,56.0164413,65.0,110.0
274,56.08805485,219.0,372.0
275,56.59375667,42.0,71.0
276,56.72890623,138.0,235.0
277,56.86900868,108.0,184.0
278,57.19155741,406.0,690.0
279,57.2169879,188.0,320.0
280,57.4080292,125.0,212.0
281,57.42736558,68.0,116.0
282,57.4390568,92.0,156.0
283,57.59362281,118.0,201.0
284,57.90368117,52.0,88.0
285,58.32451586,308.0,524.0
286,58.32535417,261.0,444.0
287,58.5667654,239.0,406.0
288,58.62825883,147.0,250.0
289,58.85595823,126.0,214.0
290,58.85910314,45.0,76.0
291,58.897676,323.0,549.0
292,59.01293815,254.0,432.0
293,59.18314379,392.0,666.0
294,60.31708755,74.0,126.0
295,60.3772343,319.0,542.0
296,60.41998372,358.0,609.0
297,60.45700018,91.0,155.0
298,60.52986446,193.0,328.0
299,60.69615211,112.0,190.0
300,60.89341186,453.0,770.0
301,60.90148447,103.0,175.0
302,60.9119355,65.0,110.0
303,60.91784562,218.0,371.0
304,60.91796563,293.0,498.0
305,61.50030938,61.0,104.0
306,61.53538399,193.0,328.0
307,61.67986726,131.0,223.0
308,62.25949513,84.0,143.0
309,62.67775774,63.0,107.0
310,62.87955727,172.0,292.0
311,63.17629906,53.0,90.0
312,63.42806181,76.0,129.0
313,63.70499036,64.0,109.0
314,63.76230071,71.0,121.0
315,63.94609494,71.0,121.0
316,64.3590542,60.0,102.0
317,64.5169296,544.0,925.0
318,64.55147418,119.0,202.0
319,64.57782181,69.0,117.0
320,64.62481921,131.0,223.0
321,64.83378121,123.0,209.0
322,64.96074092,57.0,97.0
323,65.29079786,94.0,160.0
324,65.59980281,105.0,178.0
325,66.3130833,601.0,1022.0
326,66.39849203,187.0,318.0
327,66.40332789,75.0,128.0
328,66.57106484,100.0,170.0
329,66.62020134,89.0,151.0
330,67.23703706,209.0,355.0
331,67.26750869,140.0,238.0
332,67.93900956,62.0,105.0
333,68.46851495,101.0,172.0
334,68.66714752,172.0,292.0
335,68.78099226,630.0,1071.0
336,68.96643569,148.0,252.0
337,69.37529987,57.0,97.0
338,69.86536929,75.0,128.0
339,70.10493044,268.0,456.0
340,70.44469784,494.0,840.0
341,70.64535006,85.0,144.0
342,70.71856925,333.0,566.0
343,71.0051867,107.0,182.0
344,71.32256534,123.0,209.0
345,71.3966446,153.0,260.0
346,71.40659016,127.0,216.0
347,71.55912121,492.0,836.0
348,71.64772012,118.0,201.0
349,71.79956154,151.0,257.0
350,71.8393018,77.0,131.0
351,71.86181329,292.0,496.0
352,71.90743463,81.0,138.0
353,71.97121038,59.0,100.0
354,72.39765193,127.0,216.0
355,72.58256662,66.0,112.0
356,72.75571583,46.0,78.0
357,72.76149671,215.0,366.0
358,72.96005978,50.0,85.0
359,73.07025951,97.0,165.0
360,73.22990111,132.0,224.0
361,73.3149334,155.0,264.0
362,73.5096036,50.0,85.0
363,73.5425198,71.0,121.0
364,74.14621292,82.0,139.0
365,74.32108045,234.0,398.0
366,74.38407305,93.0,158.0
367,74.52270049,172.0,292.0
368,74.54253103,63.0,107.0
369,74.71913211,619.0,1052.0
