event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
1,117275,25631,18430,61736,11478,0.11431771
2,175159,17549,86910,22600,48100,0.17193520
3,134156,43751,14423,64254,11728,0.35883035
4,99357,11887,30290,48008,9172,0.62034526
5,107777,18273,33555,18332,37617,0.73878014
6,96632,20293,23473,37972,14894,0.80437770
7,119860,64551,11264,22817,21228,0.94452208
8,466014,201615,57171,74934,132294,1.01154105
9,149565,45757,18028,71083,14697,1.97228627
10,76623,15061,24524,18752,18286,2.01042613
11,65891,9344,27516,15782,13249,2.18321820
12,68187,22462,12264,13359,20102,2.29482813
13,251872,23911,124247,72104,31610,2.34233384
14,39270,3049,17884,14670,3667,2.44025817
15,238762,30203,88906,90461,29192,2.56841725
16,57295,6643,22871,20660,7121,2.92531069
17,107300,48811,13136,22319,23034,3.49033620
18,131156,22650,35922,18511,54073,3.60075109
19,162802,27739,41929,18624,74510,4.33205283
20,105503,51349,9350,32562,12242,4.49517055
21,78442,19213,17024,12928,29277,4.74729947
22,95208,13909,38076,24635,18588,4.94044797
23,74170,9697,32359,18373,13741,4.94678878
24,222662,80567,35300,65965,40830,5.15553671
25,52083,22336,5999,16343,7405,5.22389472
26,83415,43562,7337,11881,20635,5.36352078
27,98505,25782,22521,19874,30328,5.45017973
28,461346,51593,207127,137966,64660,5.52795056
29,89030,17478,29088,24169,18295,5.70064321
30,148400,77865,15598,25897,29040,5.76421079
31,243985,24046,123633,34597,61709,5.95434280
32,82666,14848,22517,33768,11533,6.62162438
33,73923,30775,8671,9612,24865,6.88061271
34,177747,80495,20826,28893,47533,6.99091106
35,117407,16095,44826,16743,39743,7.05292586
36,176667,74526,16406,69204,16531,7.33085486
37,87970,32250,13728,16841,25151,7.41625138
38,232333,28293,76115,24116,103809,7.43588776
39,55663,13050,9924,13150,19539,7.54359218
40,73361,28411,10037,24627,10286,7.85481864
41,260889,34407,114004,46008,66470,8.01840519
42,216479,39066,43371,110163,23879,8.46497064
43,79716,11495,20441,7990,39790,8.52758102
44,100522,31975,11508,8812,48227,8.95292901
45,84586,9605,33622,31805,9554,9.16290916
46,89914,35525,9288,36116,8985,9.21634026
47,161809,68503,21272,44348,27686,9.29927787
48,137012,33977,33036,26765,43234,9.40631809
49,116217,31006,18887,13644,52680,9.52245290
50,97719,11730,38030,12083,35876,9.55277652
51,130349,28220,33886,45795,22448,9.59632136
52,44815,13369,9279,12691,9476,9.80558167
53,61726,28279,5048,22888,5511,9.94593982
54,215586,26932,97918,45467,45269,10.03749986
55,43558,16281,7119,9080,11078,10.07338478
56,199666,32676,53416,89923,23651,10.12668745
57,57179,17389,8478,24031,7281,10.23321262
58,89714,9971,41766,13882,24095,10.24859067
59,117044,21687,39791,25495,30071,10.30071086
60,58377,8353,24323,13606,12095,10.33890091
61,312159,56321,64154,158888,32796,10.60600889
62,53883,6542,20776,20390,6175,10.68207878
63,292355,36832,134969,65195,55359,10.72477366
64,107822,47318,14487,25727,20290,10.81228780
65,379395,103601,86700,103504,85590,10.87909182
66,73485,6499,37230,9076,20680,10.91924574
67,394724,42704,185999,59126,106895,11.02662401
68,74956,14246,18341,32445,9924,11.11412244
69,94530,14789,31365,33825,14551,11.58303069
70,41019,9841,6778,20586,3814,11.70098531
71,267571,24214,120283,27229,95845,11.80167480
72,268117,41612,81750,38380,106375,12.06008732
73,212687,55489,37638,29653,89907,12.46727790
74,84709,27089,14530,29235,13855,12.67301705
75,142085,30247,35807,23721,52310,12.78555846
76,66018,17056,9830,6747,32385,12.98130978
77,239636,109174,30910,44594,54958,13.00757497
