event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
137,67952,15266,13728,30503,8455,24.68105251
138,380608,133738,58946,61772,126152,24.69523881
139,102761,33580,13325,44627,11229,25.73147929
140,123218,49173,18667,27040,28338,26.02707551
141,255651,87943,27717,24024,115967,26.25261099
142,129147,13293,64389,32848,18617,26.51250204
143,162515,66518,17135,60577,18285,26.81938636
144,79486,10810,33839,14946,19891,27.00533597
145,214544,61955,46549,56380,49660,27.98217707
146,62849,27143,4687,4632,26387,28.12928640
147,113270,10026,61107,22558,19579,28.17812528
148,214540,24886,96963,63673,29018,28.79630240
149,52255,4200,21918,20862,5275,28.88467520
150,314395,142158,29820,109333,33084,29.36099605
151,127312,38673,25964,35902,26773,29.44837223
152,123507,37887,22844,20669,42107,29.56635665
153,222020,28813,66118,23752,103337,30.07151029
154,101457,25186,17522,46602,12147,30.28421062
155,253937,74326,32440,24164,123007,30.69983255
156,81968,12643,29477,25588,14260,30.91332621
157,166825,24060,44936,17461,80368,30.92598510
158,193505,81500,26231,33238,52536,31.01089534
159,327046,76467,73844,53342,123393,31.24270570
160,113646,13155,35737,9867,54887,31.44693676
161,319987,145538,40424,77722,56303,32.07421371
162,113664,41975,16251,38764,16674,32.26441325
163,197981,21580,66702,19326,90373,32.30691401
164,38170,15211,4503,12939,5517,32.46284394
165,117559,26303,22356,14565,54335,32.56239579
166,65316,12593,19968,11746,21009,32.78818494
167,134494,17635,55428,22483,38948,33.02079091
168,240359,43309,48117,122724,26209,33.28571358
169,76830,22015,16441,18683,19691,33.62675850
170,110802,30578,22558,21388,36278,33.63550907
171,166966,19494,52904,14687,79881,33.86332735
172,130481,39155,24342,21862,45122,33.88430532
173,84112,28360,15335,23157,17260,34.21101553
174,48066,3870,20863,4013,19320,34.80728978
175,141696,19489,42486,63035,16686,35.08385351
176,140734,17616,60590,39580,22948,35.24032194
177,118606,13780,48803,40392,15631,35.27298055
178,91394,47739,8446,22763,12446,35.56887906
179,383957,101563,78077,141136,63181,35.79865780
180,96044,16595,33880,19799,25770,36.41506736
181,125628,32007,28753,42422,22446,36.64072526
182,189220,26736,47426,17615,97443,37.17962581
183,97468,41143,13303,25632,17390,37.35287697
184,79266,19319,18335,26298,15314,37.61305389
185,117844,59079,13118,26250,19397,37.93703677
186,68963,31524,8439,13198,15802,37.96412796
187,87114,15434,24536,34619,12525,38.07146191
188,68913,14520,11062,37091,6240,38.23530183
189,232289,80099,41420,47349,63421,38.49221600
190,83231,18421,23330,17475,24005,38.53170671
191,89227,22894,22171,21541,22621,38.60995838
192,90954,11951,27607,41496,9900,38.76733041
193,89642,46847,9280,14208,19307,38.80014540
