event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
137,178443,14219,75020,13798,75406,25.24046138
138,224116,116901,23163,41495,42557,25.58208862
139,110068,36185,21299,24575,28009,26.01301962
140,211267,42836,65531,53805,49095,26.04026966
141,115091,44616,13955,14654,41866,26.11655202
142,85058,23278,11494,41466,8820,26.55060292
143,103833,9933,53230,27508,13162,26.88831184
144,135186,47322,23078,32005,32781,26.97293652
145,215724,42080,38277,112819,22548,27.41588808
146,73757,10551,29433,12126,21647,27.64916145
147,152006,20985,39031,15690,76300,28.18418888
148,252472,80921,47996,73011,50544,28.62248676
149,294438,35068,140604,66273,52493,28.90336576
150,65970,8354,29390,13279,14947,29.05069740
151,207478,74839,30602,31675,70362,29.06009373
152,48966,17713,4871,4528,21854,29.19114846
153,55296,27179,5318,6822,15977,29.20576123
154,107256,10795,36498,9259,50704,29.61818148
155,61768,9052,14785,32309,5622,29.66696699
156,48741,8064,16344,7726,16607,29.80292155
157,92674,11737,25751,46019,9167,29.93602086
158,107436,23237,24030,45855,14314,30.00863979
159,301751,45000,98034,42402,116315,30.03426264
160,87842,27497,10534,8649,41162,30.23570112
161,146811,14789,68712,43732,19578,30.65931176
162,86484,29459,8563,41082,7380,30.74337220
163,133787,14855,64840,28284,25808,31.06776855
164,283086,83570,40050,126424,33042,31.31838653
165,121602,27161,24533,54298,15610,31.52798766
166,52383,14472,8476,23705,5730,31.63954717
167,350555,53808,126623,114676,55448,31.69752674
168,83815,18788,18846,33934,12247,31.85140691
169,116493,11164,58653,32008,14668,32.35654156
170,243567,29245,83746,26998,103578,32.48074839
171,79908,23859,16223,23883,15943,32.48445125
172,74910,23688,12183,11418,27621,32.68905023
173,303244,62863,65815,41081,133485,32.92250640
174,402550,59272,113049,184745,45484,33.10248841
175,445296,50222,211405,100425,83244,33.29682731
176,257659,73569,55845,68486,59759,33.56968734
177,298763,32322,122219,110066,34156,33.94607943
178,48726,6070,20780,8323,13553,33.96333313
179,209336,25841,62972,19304,101219,34.15218837
180,57698,5054,25076,5919,21649,34.18715665
181,195316,57423,34462,29065,74366,34.63042692
182,57480,25003,4386,4666,23425,34.84749802
183,123175,41891,21764,29405,30115,35.01177387
184,130097,19289,32343,11869,66596,35.21116898
185,166396,48610,30936,60502,26348,35.29088413
186,393747,46689,170966,57724,118368,35.79467166
187,194191,19448,92898,23453,58392,35.99986572
188,196780,27688,83813,36291,48988,36.15354179
189,178903,36075,54778,44434,43616,36.61730641
190,82160,6559,37464,30791,7346,36.65382251
191,96021,25137,22926,21243,26715,36.76457933
192,197434,28745,70470,69070,29149,36.82207740
193,70631,18047,10360,35104,7120,37.32971520
194,79805,26876,10540,33150,9239,37.62248865
195,133236,27703,21811,70932,12790,38.20115508
196,99692,19236,32379,25338,22739,38.34208497
197,343184,34067,143460,34759,130898,38.38934019
198,55102,13331,14834,11999,14938,38.61279626
199,66327,31465,7628,14482,12752,38.71186876
200,65832,15807,10899,7243,31883,39.04843171
201,147230,79095,14217,25409,28509,39.14650858
202,143571,14468,75925,22823,30355,39.40608021
203,104235,17878,24494,11658,50205,39.46402947
204,303022,44992,118228,88072,51730,39.93561214
205,99337,36641,9997,9308,43391,39.95342660
206,166178,18595,52166,15800,79617,40.20940328
207,143546,19360,59011,43969,21206,40.52613838
208,54324,16718,9916,8360,19330,41.41403326
209,80468,5377,36955,30812,7324,41.47543385
210,63487,27419,4937,5214,25917,42.67429393
