event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
1,102935,44276,13846,17779,27034,0.15892921
2,76392,34540,8765,20474,12613,0.35816309
3,57045,11464,17999,15760,11822,0.49128540
4,230529,89917,32471,73789,34352,0.53395960
5,95175,31045,13441,38746,11943,0.58190733
6,348959,121574,38495,33555,155335,0.90961366
7,49019,12054,6517,26251,4197,0.93357327
8,70354,7687,27624,27495,7548,0.99215901
9,69406,29451,6902,25755,7298,1.21348884
10,98148,7400,45175,36872,8701,1.24129406
11,58394,13447,10580,6864,27503,1.26403856
12,51256,4646,21130,4593,20887,1.42690235
13,72107,25661,9909,26439,10098,1.46557480
14,64204,13007,18488,20859,11850,1.55063343
15,133524,15869,47909,14233,55513,1.55705507
16,169551,14276,75722,63834,15719,2.12252127
17,118422,30996,19638,54146,13642,2.31822814
18,76335,10432,30719,23971,11213,2.42562475
19,71347,23317,8356,33006,6668,3.10032636
20,184133,26362,77188,46684,33899,3.19148408
21,135755,13932,71004,22866,27953,3.44730836
22,111157,44949,10315,45743,10150,3.73298509
23,97117,50677,9719,19044,17677,3.84847403
24,87356,34021,12321,13427,27587,3.98907450
25,73931,36001,7565,9984,20381,4.11818693
26,84570,7990,45401,16088,15091,4.28596864
27,104618,15422,43729,20078,25389,4.39174406
28,61877,6580,27027,7553,20717,4.69707362
29,124498,13065,49828,46441,15164,4.75230237
30,60598,18756,12371,13150,16321,4.90899136
31,99586,12230,42549,15977,28830,4.99507620
32,78237,31458,10966,22172,13641,5.25577912
33,73809,14078,13023,7332,39376,5.27890450
34,428642,56541,150308,55716,166077,5.28687513
35,53195,28234,4359,7102,13500,5.32499512
36,72483,14694,14448,35581,7760,5.44670223
37,150836,37289,31182,23650,58715,5.56252259
38,169299,47589,25362,76582,19766,5.84518225
39,70223,24026,9512,8848,27837,6.36939734
40,60632,7710,17381,5225,30316,6.71456169
41,216480,111628,21827,49926,33099,6.75681083
42,96105,26970,17956,14946,36233,6.80128391
43,135072,19308,45387,19182,51195,6.81722131
44,111278,27492,19145,51598,13043,6.82593849
45,93084,27063,14185,40638,11198,7.12086733
46,82191,21612,11201,41063,8315,7.14632047
47,90229,46201,8350,11627,24051,7.20415886
48,112096,48675,8831,9781,44809,7.33094219
49,90361,12968,34938,25685,16770,7.40961123
50,82731,16423,15402,8596,42310,7.52666847
51,117138,52280,14145,19685,31028,7.58380189
52,151463,36763,22170,14054,78476,7.71060437
53,65397,11881,15712,29981,7823,7.73806135
54,211067,63645,25481,18865,103076,7.89623481
55,72527,9767,29438,22028,11294,7.97609338
56,52323,10582,13884,8678,19179,8.15260366
57,103202,19662,33871,28165,21504,8.30705268
58,248751,19743,104047,20564,104397,8.32742046
59,101516,9869,48481,31337,11829,8.37702331
60,117957,37928,17178,16754,46097,8.54459008
61,79536,11479,29199,13334,25524,8.69413311
62,65487,14295,17392,22107,11693,8.79222087
63,116565,39859,15503,47021,14182,8.83433079
64,161740,80726,17241,39520,24253,8.89036793
65,42962,3598,18943,16527,3894,8.99409334
66,43959,7911,8107,24305,3636,9.00138415
67,161872,15797,82259,22124,41692,9.05325494
68,177373,17167,93984,31339,34883,9.07640172
69,51385,26326,4412,6425,14222,9.61885513
70,63035,5650,23185,28882,5318,9.62126994
71,170596,17838,83925,44964,23869,9.69099279
72,57235,18985,10729,13475,14046,9.74181794
73,130200,65047,13434,34320,17399,9.83475982
74,56865,11743,17764,14950,12408,10.13977896
75,165767,27503,58579,40414,39271,10.14848436
76,166776,74177,21313,40940,30346,10.24902453
77,72966,23181,8210,35154,6421,10.43105542
78,79746,24941,8817,39088,6900,10.46651959
79,56227,22544,5846,5763,22074,10.57945530
80,63275,8798,27016,14958,12503,10.72345596
81,56556,16491,12126,13075,14864,10.74349857
82,125068,21786,26230,11680,65372,10.75788313
83,202437,21039,105156,32391,43851,10.77936917
84,56437,19786,7928,8025,20698,10.86051279
85,572472,81943,194833,229940,65756,11.07760563
86,194884,91956,19723,59653,23552,11.25251772
87,102929,31759,13956,45576,11638,11.27125639
88,138966,20069,43565,18538,56794,11.50687417
89,132369,17729,55932,23719,34989,11.62533421
90,234576,83439,30504,92394,28239,11.62839668
91,65963,21037,13165,14657,17104,11.69928784
92,123544,30309,29683,42485,21067,11.84705789
93,91024,26378,19547,25936,19163,12.02413884
94,47100,22585,3547,4317,16651,12.19393708
95,72538,17292,13450,9082,32714,12.41603698
96,50602,13905,11470,11701,13526,12.52522507
97,388599,80464,79458,41236,187441,12.62160520
98,171285,31526,57514,37374,44871,12.89421841
99,123727,12901,59137,16180,35509,12.96396710
100,93194,10086,36307,10095,36706,13.04636319
101,109440,13077,38275,46720,11368,13.15360248
102,106136,53605,9896,29488,13147,13.19000786
103,230508,49278,39131,22816,119283,13.30222474
104,108975,12559,34418,10020,51978,13.67611286
105,52681,28164,5090,10856,8571,14.10978034
106,143853,57738,14848,56141,15126,14.13148868
107,202599,41316,34846,105380,21057,14.22332764
108,106438,54254,10075,15588,26521,14.37549328
109,220685,19802,93822,20402,86659,14.42115085
110,96377,9379,49085,25327,12586,14.57957088
111,216558,87047,22618,84243,22650,14.65527406
112,46759,12841,9952,15879,8087,14.67665464
113,63475,19436,8916,27369,7754,14.71872285
114,72107,6963,26107,6082,32955,15.13982280
115,116612,12228,48433,14652,41299,15.32542138
116,226802,42161,44526,22517,117598,15.56055701
117,50977,7007,13412,4226,26332,15.72449047
118,98719,11362,44548,21288,21521,15.75692326
119,48484,11871,8850,21767,5996,15.77543769
120,63351,17620,12909,10821,22001,15.85162799
121,84718,20529,22191,19559,22439,15.88373949
122,83072,30786,9664,33821,8801,16.16724012
123,161248,27064,33762,83692,16730,16.44883586
124,85368,30129,13170,13993,28076,16.61657070
125,76616,29495,7060,33323,6738,16.77350768
126,84871,11238,35280,13763,24590,16.94206792
127,506416,77146,189992,153610,85668,16.96263017
128,104848,9752,39390,9321,46385,17.28175409
129,154480,18565,71077,32581,32257,17.32778898
130,158092,50615,22700,63338,21439,17.43212770
131,359040,46625,107990,36824,167601,17.51440513
132,190907,100654,19283,34180,36790,17.52260361
133,54072,10273,17672,12475,13652,17.54755001
134,108401,28997,14067,9751,55586,17.83409249
135,713719,85429,277932,255097,95261,17.89654775
136,147080,21895,36912,14616,73657,17.92431356
137,61277,8313,25082,17635,10247,17.98372243
138,59227,19732,10542,11515,17438,18.21765128
139,230799,32305,68751,26669,103074,18.24318441
140,58479,19510,8761,8445,21763,18.47568671
