event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
137,68112,26270,6091,5353,30398,1.72223403
138,281346,36296,94949,32742,117359,1.72998013
139,175884,16490,88915,47726,22753,1.78407688
140,96487,9225,47220,11780,28262,1.84403782
141,565958,83025,165303,65444,252186,1.84450691
142,133801,27166,42466,29204,34965,1.85110817
143,190806,18650,99024,44295,28837,1.87893888
144,42127,3331,17873,3343,17580,1.89100631
145,59662,13192,9895,30507,6068,1.90217539
146,102949,32997,18715,19642,31595,1.90951765
147,192287,23685,61910,22193,84499,1.92707270
148,270344,26563,104962,26199,112620,1.93514144
149,60604,19025,11272,10457,19850,1.94246515
150,97437,18159,23931,42214,13133,1.96338095
151,197374,71379,22519,82555,20921,1.97457097
152,175208,22023,62743,21141,69301,1.97515051
153,104924,16771,38168,21498,28487,1.97673550
154,78314,14547,14958,41229,7580,1.98061260
155,92931,11520,28445,8945,44021,1.99560690
156,46460,19281,3798,19988,3393,2.00351031
157,261577,31323,77693,25439,127122,2.00562508
158,214708,25582,96973,35351,56802,2.00745714
159,43758,17594,4888,15739,5537,2.02694941
160,173433,56636,34821,46090,35886,2.03951430
161,157475,15147,61703,64754,15871,2.04822758
162,70465,6376,37415,13274,13400,2.05925059
163,271584,31779,87395,26846,125564,2.07757227
164,153752,43287,18712,76794,14959,2.09485866
165,47750,16557,8287,9771,13135,2.09677468
166,102946,32624,11412,49428,9482,2.10575886
167,186238,26658,74647,54501,30432,2.10915390
168,47783,23394,4060,14923,5406,2.11714678
169,142180,17399,52706,17275,54800,2.12112170
170,49627,20458,5267,5408,18494,2.13585373
171,485906,81782,157993,165964,80167,2.14645657
172,181752,19403,89029,30526,42794,2.15224892
173,127671,15096,57060,37105,18410,2.18459211
174,80062,15352,25989,20551,18170,2.18554929
175,51114,13751,6951,4636,25776,2.21253929
176,60913,14095,12564,25072,9182,2.21257986
177,207359,49021,38081,26765,93492,2.21403609
