event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
138,154170,69686,19557,33941,30986,20.89742015
139,115930,11592,61865,19308,23165,21.09756864
140,147163,25338,47526,49692,24607,21.23603128
141,192393,28923,69412,32726,61332,21.33845790
142,217498,33882,65225,87985,30406,21.54083069
143,108781,21232,32097,37255,18197,21.62731431
144,358032,165402,43305,89227,60098,21.89744573
145,71121,28563,10965,14185,17408,22.01842533
146,68327,9772,22941,8891,26723,22.37482279
147,87490,14396,20280,42736,10078,22.48513545
148,347953,116611,57217,117413,56712,22.54252936
149,335188,33408,148362,38438,114980,22.58085465
150,95116,22772,14202,49225,8917,22.76952968
151,190424,30115,52157,22812,85340,23.07159040
152,44235,6122,16314,6205,15594,23.08345655
153,275168,74861,47343,116212,36752,23.11519106
154,408132,179745,41959,136694,49734,23.15236399
155,79833,27249,13493,15286,23805,23.18242975
156,97241,12153,36704,35587,12797,23.18468770
157,89772,8190,48038,16659,16885,23.39156990
158,142395,45382,16067,68158,12788,23.48170375
159,60546,20612,8263,7639,24032,23.60496605
160,100180,33687,18949,22382,25162,23.90569622
161,89906,31288,15750,22732,20136,23.91971643
162,142453,14010,54526,14278,59639,24.02568182
163,456196,177576,52121,173294,53205,24.27609079
164,180805,40064,51098,39993,49650,24.30416014
165,65520,6845,28258,7926,22491,24.43170184
166,69481,15227,17927,12206,24121,24.47895122
167,415041,63415,138423,150753,62450,24.62746197
168,129255,12590,68993,21904,25768,24.74360761
169,80208,8387,36492,9793,25536,24.80310058
170,93176,8425,37308,38004,9439,25.10941569
171,369913,92908,93390,98933,84682,25.35039203
172,53451,14600,8850,23362,6639,25.36286665
173,94429,21179,24762,29755,18733,25.43288721
174,48409,4189,26304,7666,10250,25.75805719
175,80065,25406,11427,11216,32016,26.09437419
176,48241,18026,6940,7305,15970,26.24779056
177,80265,9963,35016,20364,14922,26.36163770
178,346609,53564,89024,39537,164484,26.36867406
