event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
136,107093,27578,26770,28134,24611,26.11411490
137,43711,8620,7271,3963,23857,26.19462702
138,189433,27499,70182,63594,28158,26.42447971
139,79251,6109,33741,6005,33396,26.82288474
140,83629,8771,29093,8509,37256,26.90019774
141,58274,5583,30815,10986,10890,27.02703970
142,115175,51973,10332,11104,41766,27.18437932
143,61515,16823,11553,23972,9167,27.21740739
144,110593,10416,47441,42502,10234,27.27491761
145,82509,28060,10762,34263,9424,27.27526266
146,42066,3019,18927,3593,16527,27.38866124
147,93525,16135,21661,44823,10906,27.47498446
148,58099,11756,16604,18979,10760,27.56922846
149,70006,18742,10441,33665,7158,28.36573973
150,256750,28609,85241,23519,119381,28.41396490
151,68610,31653,5644,6546,24767,28.46007632
152,67557,15344,18689,18243,15281,28.60359394
153,184752,84923,23380,35483,40966,28.69426201
154,59561,22369,8497,8853,19842,28.70059508
155,83520,7771,43118,12058,20573,28.95523502
156,44597,7189,15068,7170,15170,28.99213132
157,461847,188418,58559,65547,149323,29.26945452
158,426213,196038,47609,121313,61253,29.40126574
159,132059,29274,23791,15209,63785,29.43701724
160,59934,5589,32013,9563,12769,29.58785573
161,70954,6641,36489,17765,10059,29.67854436
162,51185,21682,4130,4059,21314,29.97463313
163,136523,45739,22481,22688,45615,30.05650800
164,72399,10820,27105,11465,23009,30.91283611
165,123328,58009,10770,13263,41286,31.10437044
166,45644,21319,3543,4122,16660,31.15573597
167,401498,194258,44889,93549,68802,31.19031462
168,108243,43933,9202,46586,8522,31.74041544
169,77185,8658,37851,16056,14620,31.89911028
170,333140,87106,79352,94731,71951,32.00112233
171,161655,22896,51158,68124,19477,32.08917563
172,104377,9732,50988,31489,12168,32.41616915
173,87354,15089,30697,22207,19361,32.56263486
174,389948,154628,38095,160702,36523,32.56971763
175,223848,59177,40267,92270,32134,32.75545768
176,103605,36199,10078,47684,9644,32.89676334
177,99599,34923,9867,45489,9320,33.05034180
178,135306,70790,13744,29379,21393,33.38275516
179,55494,15471,12251,16203,11569,33.72410978
180,104534,37064,17822,23178,26470,34.02595794
181,103931,25026,27293,27435,24177,34.31553167
182,166156,38641,45121,36767,45627,34.31631751
183,65574,27725,5218,4662,27969,34.43250335
184,123487,27069,34745,30101,31572,34.54886667
185,150213,15416,64922,52949,16926,34.83413536
186,129126,42391,20944,20354,45437,34.91724672
187,102472,10958,52285,22350,16879,35.22353775
188,220576,33203,67426,30325,89622,35.24430273
189,80948,25275,9561,39245,6867,35.38503058
190,43425,7022,9363,22928,4112,35.45113685
191,198404,24779,61618,21103,90904,35.52076375
192,57534,12016,15497,9979,20042,35.85470957
