event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
137,142125,42717,29542,39506,30360,0.90517714
138,48571,8395,15678,16713,7785,0.91066997
139,153554,35468,40917,37463,39706,0.92123730
140,55121,8176,21912,14820,10213,0.92555302
141,206996,18215,100404,63623,24754,0.93311801
142,56330,24227,5117,21863,5123,0.93393616
143,210491,35295,76758,42927,55511,0.94517276
144,49320,4181,22455,18397,4287,0.97208038
145,103210,45087,13102,17715,27306,0.97232919
146,240458,28017,116698,46919,48824,0.97851885
147,185079,87517,17133,60581,19848,0.98070202
148,53709,24411,5985,14486,8827,0.98378958
149,49000,25354,4361,13314,5971,0.99835911
150,125383,38427,24194,38478,24284,0.99878926
151,200622,97586,19498,59671,23867,1.00879360
152,192688,15654,81980,78309,16745,1.03373913
153,206007,21424,104989,31184,48410,1.04117066
154,57813,17337,8729,23764,7983,1.04438153
155,140263,23780,31923,15393,69167,1.04445793
156,43203,10623,10567,14496,7517,1.05440062
157,208366,40983,64034,41003,62346,1.06549979
158,63725,14528,13987,9137,26073,1.07266434
159,127064,21768,34566,55304,15426,1.07527212
160,52395,4257,24677,18720,4741,1.09005922
161,194005,77536,17487,16813,82169,1.09405678
162,195630,38200,45427,79733,32270,1.09839368
163,55375,7526,23971,12450,11428,1.10632510
164,45175,4354,15180,21764,3877,1.10635713
165,56124,5028,28345,6662,16089,1.11329524
166,196901,48690,50044,41787,56380,1.12281963
167,54292,3725,30274,9069,11224,1.12288526
168,185457,21112,71034,22078,71233,1.13609215
169,59844,5897,30619,8224,15104,1.14491464
170,52818,4740,25251,16989,5838,1.14590651
171,61153,28234,5289,22098,5532,1.14941294
172,59110,15038,13363,20700,10009,1.15062965
173,136083,42415,16414,13734,63520,1.16511649
174,182143,32374,36422,95437,17910,1.18577184
175,233946,21652,101839,87277,23178,1.18719824
176,51918,4168,27487,7643,12620,1.19125804
177,199140,41822,57877,50323,49118,1.19755389
178,173370,22705,75521,29748,45396,1.19792512
179,211617,29027,65521,24832,92237,1.19926393
180,59124,30515,5437,15939,7233,1.20371459
181,197295,102058,20897,31206,43134,1.21060743
182,41631,7222,14603,8668,11138,1.21188396
183,60365,19088,12088,16150,13039,1.21477628
184,228490,28002,106495,44178,49815,1.24223081
