event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
137,96782,38687,9032,40070,8993,26.49634337
138,533625,90308,193698,122974,126645,26.59455216
139,68017,9252,28216,18519,12030,26.60244458
140,88732,21988,19026,33404,14314,26.67643907
141,123858,11536,62890,15797,33635,26.68451327
142,79928,7931,40769,19626,11602,26.71942296
143,73701,20930,14741,24485,13545,26.80696110
144,71889,33220,7829,10038,20802,27.01704949
145,168132,77029,17929,51569,21605,27.09894901
146,103814,13458,45139,18497,26720,27.34070053
147,59242,6143,26695,7707,18697,27.82265587
148,80467,12968,27953,14741,24805,27.84394215
149,50267,4398,26398,12211,7260,27.98799189
150,123368,20017,45306,27643,30402,28.04058125
151,165721,40638,42698,40515,41870,28.13405561
152,59023,5989,30273,12283,10478,28.17745265
153,50012,13869,10213,17318,8612,28.94909106
154,56573,8312,22997,11997,13267,29.26093614
155,75055,11366,22480,32291,8918,29.55956225
156,261106,110021,37258,45542,68285,29.78702727
157,76746,28537,7802,7384,33023,29.86600720
158,373252,136431,40911,34845,161065,29.86849353
159,142182,29706,38283,26160,48033,30.01211891
160,123889,26187,20819,12393,64490,30.06472031
161,96384,23897,14197,9287,49003,30.22559777
162,85104,16385,27120,21126,20473,30.25465444
163,154502,18087,74159,25572,36684,30.60979948
164,65810,13982,16751,10856,24221,30.63414242
165,64114,12167,12614,5616,33717,30.63538824
166,55507,9043,11842,29628,4994,30.66261544
167,139690,41810,16804,67132,13944,30.66855129
168,159302,42359,37832,34237,44874,30.71371325
169,183065,20741,61418,18041,82865,31.12562072
170,366662,52933,153216,68481,92032,31.54644250
171,124591,39045,22906,39932,22708,31.58740730
172,317862,119175,46577,50397,101713,31.59658249
173,99426,45052,11524,27001,15849,31.79356031
174,99778,17535,31508,16500,34235,31.81478601
175,134911,31625,34680,27612,40994,31.86957943
176,104653,30626,17972,40735,15320,31.87279953
177,157043,48040,18684,15413,74906,32.24796919
178,83878,29411,8597,7393,38477,32.37289240
179,321269,83885,70939,81864,84581,32.53839709
180,94479,15987,25878,41072,11542,32.74825713
181,209634,18781,98485,70760,21608,32.78456612
182,63956,11908,18535,10975,22538,32.84915511
183,51837,27066,4716,12887,7168,33.11839483
184,594546,124648,151900,218973,99025,33.36511205
185,78461,6896,40554,21608,9403,33.67601591
186,218393,48108,58149,68037,44099,33.94296924
187,453615,66252,132100,48467,206796,34.11097752
188,58653,9067,16791,26240,6555,34.58914441
189,129392,30046,24222,17849,57275,35.07921692
190,69494,4625,34302,23208,7359,35.27265580
191,46447,22218,4953,12615,6661,35.27360123
192,160928,42836,29443,66444,22205,35.79008791
193,56646,15326,7407,4898,29015,35.80622063
194,38749,18719,3043,3761,13226,35.88167558
195,93088,20914,26126,25328,20720,35.89826463
196,137392,12159,72610,32020,20603,36.56683997
197,309473,92851,49802,121789,45031,36.66469665
198,52339,6228,24051,8852,13208,36.68552217
199,101042,33799,15409,36512,15322,36.87217362
200,208743,83522,31395,39196,54630,36.98465333
201,46700,21021,5120,6539,14020,37.25935286
202,53454,4588,25030,18474,5362,37.33577543
203,102024,9834,42488,10015,39687,37.43471233
204,104907,50446,9869,12420,32172,37.50949413
205,124345,35452,26502,35810,26581,37.65852748
206,89914,10918,39079,16347,23570,37.76493409
207,113257,39754,10686,52972,9845,37.90256940
208,196355,45154,38248,90061,22892,38.22369092
209,262136,48060,78966,43003,92107,38.24109705
210,128299,46720,21004,36092,24483,38.31567198
211,294339,82936,61693,58929,90781,38.34357855
212,38431,18239,3101,3446,13645,38.66355870
213,122131,23839,28140,54815,15337,38.82615803
214,56728,17933,7787,6636,24372,38.92411200
215,56967,3158,24626,4351,24832,39.08335612
216,85089,8221,38863,9587,28418,39.12531538
217,167122,41168,33941,66696,25317,39.34373243
218,58633,18791,11376,15713,12753,39.39744936
219,100544,10864,49483,25658,14539,39.50521523
220,155703,54463,18974,16610,65656,39.52633727
221,51934,7555,16085,6098,22196,39.52751465
222,54627,28262,4841,13479,8045,39.69538279
223,182038,33071,58011,58294,32662,39.83500193
224,145118,53366,20833,50084,20835,39.92916920
225,81218,35346,9530,11182,25160,39.94479214
226,72186,18934,10547,7214,35491,40.14556427
227,115243,10958,60232,26761,17292,40.36374611
228,58126,5939,19625,27618,4944,40.94853846
229,81648,33309,7063,34353,6923,40.98989804
230,282128,67994,42815,143052,28267,41.12075770
231,56244,13093,12542,8292,22317,41.15967268
232,56717,4316,23962,4449,23990,41.17004559
233,191007,21004,97546,40402,32055,41.23841055
234,103750,28760,22791,31011,21188,41.51837417
235,52362,9540,17537,10993,14292,41.52702807
236,59806,10454,17801,8949,22602,41.58769731
237,90000,10463,40454,25811,13272,41.61376941
238,105351,20774,32225,20203,32149,41.63657715
239,62060,31515,5798,17170,7577,41.74417937
240,100708,21714,16131,52849,10014,41.81710496
241,104321,17905,33906,17426,35084,41.83141197
242,87024,23153,19478,26269,18124,42.27473010
243,100627,24094,26425,28429,21679,42.62110358
244,65758,11766,21415,20613,11964,42.75279065
245,53103,11722,14066,9420,17895,42.79358392
246,177234,68340,19526,70326,19042,42.85734864
247,61889,21193,10759,13425,16512,42.92633200
248,224013,27415,101518,38492,56588,43.10579515
249,79475,16097,24962,17535,20881,43.59490938
250,159196,19913,64236,19824,55223,44.40980884
